CustomerLoyaltyID,Gender,Age,AffluenceGrade,LoyaltyCardTenure,OrganicsPurchaseCount,OrganicsPurchaseIndicator,TotalSpend
3670228,1,51.0,6.0,7.0,0,0,18106.7
3670732,0,71.0,8.0,5.0,1,1,20500.0
3671488,0,45.0,8.0,6.0,0,0,2000.0
3671984,0,67.0,6.0,6.0,0,0,7000.0
3673065,0,68.0,9.0,3.0,1,1,23690.92
3675696,1,37.0,6.0,9.0,0,0,500.0
3678032,0,75.0,10.0,9.0,1,1,2650.0
3680592,1,47.0,10.0,5.0,0,0,3000.0
3681505,0,72.0,10.0,25.0,0,0,6000.0
3685179,1,68.0,5.0,3.0,0,0,20665.56
3686264,0,44.0,9.0,11.0,0,0,3746.34
3688933,0,52.0,6.0,5.0,1,1,6053.35
3689859,0,36.0,10.0,9.0,1,1,1600.0
3689956,0,59.0,7.0,5.0,0,0,2500.0
3690067,0,51.0,8.0,7.0,0,0,6053.35
3692833,0,64.0,15.0,2.0,1,1,6000.0
3696804,0,65.0,8.0,5.0,1,1,1000.0
3697630,0,68.0,11.0,5.0,0,0,6000.0
3698653,1,64.0,7.0,26.0,0,0,7828.53
3698815,0,69.0,6.0,13.0,0,0,14958.67
3698939,0,55.0,12.0,28.0,0,0,14800.0
3701123,0,63.0,7.0,4.0,0,0,10000.0
3701352,1,43.0,2.0,7.0,0,0,24053.35
3702561,0,75.0,9.0,2.0,0,0,5000.0
3702642,0,72.0,14.0,7.0,0,0,3026.67
3704106,0,37.0,13.0,4.0,1,1,3000.0
3704211,0,59.0,9.0,2.0,0,0,7000.0
3704351,1,66.0,11.0,15.0,0,0,31000.0
3704475,1,64.0,8.0,9.0,0,0,3000.0
3706990,0,74.0,13.0,6.0,0,0,2000.0
3709205,0,72.0,4.0,29.0,0,0,6955.32
3715868,0,35.0,5.0,3.0,0,0,3000.0
3718700,0,74.0,9.0,4.0,1,1,1000.0
3720209,0,68.0,5.0,21.0,0,0,4000.0
3720586,1,76.0,10.0,6.0,1,1,2000.0
3720802,0,48.0,3.0,12.0,0,0,44.12
3722104,1,29.0,4.0,5.0,0,0,600.01
3722724,0,33.0,9.0,13.0,1,1,12000.0
3725677,0,47.0,11.0,10.0,1,1,3000.0
3727807,0,69.0,12.0,8.0,0,0,3000.0
3728129,0,52.0,6.0,11.0,0,0,1000.0
3729877,0,63.0,5.0,8.0,0,0,10000.0
3731367,1,71.0,10.0,4.0,0,0,2161.72
3731464,0,48.0,14.0,4.0,1,1,3900.0
3731588,0,76.0,13.0,14.0,1,1,17554.29
3734633,1,46.0,8.0,2.0,0,0,6000.0
3736369,0,73.0,12.0,7.0,0,0,6053.35
3736830,0,48.0,10.0,10.0,0,0,200.0
3737284,0,54.0,12.0,2.0,0,0,3000.0
3738671,0,66.0,10.0,3.0,1,1,5000.0
3739856,1,33.0,21.0,9.0,3,1,6000.0
3740560,1,70.0,12.0,29.0,0,0,30075.0
3741745,0,50.0,10.0,4.0,0,0,1000.0
3743705,0,68.0,6.0,12.0,0,0,6000.0
3745341,1,43.0,10.0,5.0,1,1,6000.0
3745422,0,65.0,12.0,8.0,0,0,50.01
3745678,0,52.0,6.0,4.0,0,0,6053.34
3746690,0,46.0,6.0,9.0,0,0,3511.53
3747085,0,71.0,10.0,5.0,0,0,6000.0
3749177,1,76.0,4.0,13.0,0,0,15527.42
3749355,0,71.0,7.0,4.0,0,0,12000.0
3750264,0,24.0,7.0,5.0,1,1,3000.0
3752550,0,50.0,4.0,5.0,0,0,5000.0
3753492,1,55.0,10.0,5.0,0,0,5000.0
3753859,1,66.0,10.0,2.0,0,0,5000.0
3753921,0,59.0,8.0,4.0,0,0,2000.0
3757366,0,56.0,10.0,5.0,0,0,6187.2
3757471,0,59.0,5.0,4.0,0,0,4000.0
3758842,0,72.0,9.0,3.0,1,1,5000.0
3759040,0,64.0,11.0,4.0,1,1,12000.0
3759210,0,43.0,9.0,8.0,0,0,200.0
3763226,0,62.0,7.0,2.0,0,0,57452.71
3764605,0,67.0,7.0,2.0,0,0,6000.0
3764710,0,55.0,10.0,12.0,0,0,54491.89
3765598,0,79.0,4.0,2.0,0,0,6000.0
3766691,0,66.0,7.0,2.0,0,0,6000.0
3767221,0,65.0,11.0,5.0,0,0,6000.0
3768465,1,53.0,9.0,3.0,0,0,3000.0
3771539,0,64.0,3.0,6.0,0,0,5000.0
3773515,0,57.0,10.0,9.0,0,0,420.01
3775275,0,53.0,10.0,4.0,0,0,1000.0
3775364,0,72.0,15.0,2.0,0,0,1000.0
3775798,0,71.0,17.0,4.0,1,1,2000.0
3776131,0,56.0,8.0,10.0,0,0,360.0
3776336,1,66.0,7.0,14.0,0,0,12000.0
3780597,0,70.0,6.0,8.0,0,0,14100.0
3781488,0,66.0,9.0,2.0,1,1,6000.0
3781593,0,62.0,9.0,12.0,1,1,12160.99
3784738,1,69.0,10.0,4.0,0,0,11000.0
3786404,0,52.0,18.0,7.0,2,1,50.01
3788970,0,35.0,13.0,12.0,1,1,1799.99
3789144,0,59.0,12.0,11.0,0,0,6000.0
3789640,0,57.0,3.0,5.0,0,0,16000.0
3789691,1,66.0,9.0,14.0,0,0,15000.0
3789780,0,51.0,8.0,2.0,0,0,6000.0
3789853,0,64.0,5.0,5.0,0,0,3000.0
3791017,0,68.0,10.0,6.0,0,0,6000.0
3791211,0,26.0,5.0,8.0,0,0,600.0
3791599,0,49.0,9.0,4.0,2,1,10000.0
3794172,0,28.0,5.0,5.0,0,0,600.0
3795020,0,58.0,3.0,18.0,0,0,1000.0
3796515,0,58.0,13.0,9.0,0,0,6000.0
3796590,0,58.0,7.0,4.0,0,0,10050.0
3797333,0,66.0,3.0,5.0,0,0,5000.0
3797554,0,33.0,7.0,3.0,0,0,3000.0
3798100,1,48.0,8.0,8.0,0,0,55.01
3798569,1,47.0,2.0,2.0,0,0,12000.0
3798666,0,39.0,9.0,3.0,1,1,16755.88
3801209,0,74.0,4.0,5.0,0,0,1500.0
3802728,1,48.0,9.0,10.0,0,0,500.0
3802949,1,55.0,9.0,2.0,0,0,2050.0
3803740,0,50.0,15.0,26.0,0,0,1440.0
3807487,0,75.0,6.0,30.0,0,0,180.0
3810747,0,67.0,6.0,9.0,0,0,3000.0
3812812,1,75.0,9.0,11.0,0,0,3000.0
3815897,1,66.0,10.0,9.0,0,0,2000.0
3816036,1,50.0,17.0,3.0,0,0,12.29
3817830,1,55.0,6.0,5.0,0,0,6000.0
3821250,1,47.0,10.0,2.0,0,0,6000.0
3824233,0,53.0,12.0,3.0,0,0,10000.0
3824616,0,42.0,8.0,17.0,0,0,850.0
3825000,0,55.0,12.0,3.0,0,0,9000.0
3825620,1,33.0,15.0,8.0,1,1,600.0
3828395,1,58.0,7.0,4.0,0,0,6000.01
3830632,0,52.0,10.0,3.0,0,0,1698.95
3831728,1,65.0,12.0,5.0,1,1,14000.0
3833143,1,62.0,12.0,3.0,0,0,24901.94
3834190,0,61.0,3.0,3.0,0,0,18000.0
3835529,0,78.0,7.0,27.0,0,0,16146.24
3837106,0,51.0,12.0,4.0,0,0,6000.0
3838218,1,57.0,8.0,3.0,0,0,10000.0
3838927,1,56.0,6.0,9.0,0,0,800.0
3839869,1,59.0,11.0,9.0,0,0,1000.0
3840271,0,73.0,6.0,3.0,0,0,20583.75
3841243,0,71.0,3.0,17.0,0,0,6000.0
3841677,1,50.0,9.0,2.0,0,0,6000.0
3844080,0,61.0,6.0,7.0,0,0,3000.0
3844137,0,71.0,9.0,2.0,0,0,12000.0
3845141,0,55.0,12.0,8.0,0,0,1000.0
3851788,0,66.0,10.0,2.0,0,0,4000.0
3851990,1,68.0,5.0,31.0,0,0,6000.0
3852199,0,63.0,10.0,8.0,0,0,100.01
3854620,1,72.0,5.0,11.0,0,0,1000.0
3855341,0,56.0,6.0,9.0,0,0,1500.0
3857778,0,53.0,10.0,8.0,0,0,3200.0
3858669,0,57.0,10.0,5.0,0,0,2000.0
3860027,1,71.0,10.0,9.0,0,0,11000.0
3860132,1,62.0,7.0,3.0,0,0,20498.14
3860507,1,33.0,12.0,4.0,2,1,780.0
3861279,0,57.0,16.0,5.0,1,1,5000.0
3864596,1,62.0,7.0,12.0,0,0,508.87
3865320,0,59.0,13.0,5.0,0,0,6000.0
3865673,1,60.0,12.0,7.0,0,0,1000.0
3868478,1,51.0,9.0,4.0,0,0,6000.0
3869148,0,48.0,9.0,3.0,2,1,12000.0
3870111,1,47.0,10.0,8.0,0,0,50.01
3871282,0,76.0,11.0,5.0,0,0,615.46
3871355,0,77.0,6.0,2.0,0,0,6000.0
3874389,0,72.0,2.0,28.0,0,0,9600.0
3874796,0,34.0,13.0,16.0,1,1,384.0
3877558,1,62.0,10.0,5.0,0,0,2000.0
3877744,1,39.0,8.0,4.0,1,1,40.0
3879623,0,64.0,5.0,6.0,0,0,5000.0
3882098,0,61.0,15.0,8.0,1,1,12500.0
3882608,0,61.0,14.0,16.0,1,1,14000.0
3889726,0,69.0,12.0,5.0,0,0,4000.0
3890244,0,64.0,5.0,5.0,0,0,420.0
3900703,0,79.0,7.0,21.0,0,0,11000.0
3902722,0,78.0,6.0,4.0,0,0,16000.0
3902838,1,57.0,6.0,5.0,0,0,1000.0
3904881,1,60.0,7.0,2.0,0,0,18000.0
3905667,0,50.0,10.0,9.0,1,1,500.0
3906418,1,66.0,6.0,4.0,0,0,20000.0
3907619,0,31.0,6.0,5.0,1,1,6000.0
3908003,0,65.0,9.0,9.0,0,0,1000.0
3908151,0,67.0,7.0,2.0,0,0,6000.0
3908755,0,37.0,2.0,4.0,1,1,3000.0
3909522,0,43.0,6.0,5.0,0,0,600.0
3912515,0,69.0,8.0,9.0,0,0,2000.0
3913252,0,68.0,4.0,2.0,0,0,11000.0
3913317,1,70.0,12.0,12.0,0,0,3000.0
3914127,0,56.0,8.0,10.0,0,0,530.0
3915379,1,50.0,10.0,9.0,0,0,420.0
3915565,1,65.0,10.0,5.0,0,0,5000.0
3916448,1,71.0,7.0,2.0,0,0,9000.0
3917428,0,53.0,8.0,3.0,0,0,3000.0
3918939,1,51.0,5.0,3.0,0,0,20569.19
3920569,0,73.0,9.0,3.0,0,0,20740.07
3921123,0,54.0,14.0,6.0,1,1,6107.64
3921913,0,72.0,5.0,5.0,0,0,4000.0
3922650,1,48.0,8.0,10.0,0,0,50.01
3923150,1,60.0,12.0,19.0,0,0,12699.5
3926516,1,78.0,9.0,8.0,0,0,600.0
3928284,0,76.0,9.0,12.0,0,0,2000.0
3933350,0,43.0,11.0,7.0,1,1,12000.0
3934888,0,73.0,6.0,4.0,0,0,12000.0
3935329,0,75.0,9.0,7.0,1,1,9469.06
3935671,0,74.0,12.0,9.0,1,1,720.0
3940519,0,50.0,9.0,9.0,0,0,13200.0
3943623,0,79.0,2.0,2.0,0,0,3000.0
3948072,0,59.0,5.0,4.0,0,0,4000.0
3950107,0,34.0,8.0,5.0,1,1,3000.0
3955133,0,74.0,11.0,11.0,0,0,3800.0
3955303,0,71.0,9.0,7.0,0,0,28334.31
3960463,0,46.0,7.0,3.0,0,0,26448.99
3964825,0,43.0,10.0,11.0,0,0,720.0
3967565,1,65.0,16.0,5.0,1,1,7720.0
3969983,0,63.0,6.0,8.0,0,0,5100.0
3970116,0,57.0,13.0,6.0,0,0,960.0
3970639,0,70.0,5.0,6.0,0,0,6000.0
3971244,1,65.0,16.0,6.0,1,1,2500.0
3971554,0,65.0,6.0,2.0,0,0,6000.0
3978257,1,71.0,10.0,5.0,0,0,4290.46
3983153,0,64.0,7.0,20.0,0,0,6000.01
3984710,0,41.0,10.0,5.0,0,0,1000.0
3990699,0,30.0,12.0,5.0,0,0,2400.0
3998142,1,60.0,2.0,5.0,0,0,1500.0
3998797,1,58.0,9.0,2.0,0,0,500.0
3999750,1,48.0,9.0,3.0,1,1,215.0
4002334,0,42.0,8.0,10.0,1,1,300.0
4003950,0,72.0,7.0,17.0,0,0,15000.0
4007018,1,34.0,6.0,2.0,0,0,300.0
4014057,0,39.0,5.0,2.0,1,1,300.0
4015797,0,53.0,11.0,8.0,0,0,1080.0
4033256,1,56.0,15.0,6.0,0,0,6000.0
4038371,0,63.0,14.0,4.0,0,0,20050.0
4043898,0,76.0,9.0,6.0,0,0,6053.35
4045467,0,54.0,8.0,11.0,0,0,4000.0
4047702,1,49.0,11.0,2.0,1,1,4000.0
4048873,0,53.0,4.0,29.0,0,0,3000.0
4052811,0,68.0,13.0,4.0,1,1,6000.0
4055497,1,61.0,4.0,12.0,0,0,500.0
4056361,0,74.0,6.0,8.0,0,0,10500.0
4057635,1,63.0,9.0,14.0,0,0,22652.89
4059506,0,75.0,16.0,12.0,0,0,1090.95
4061896,0,44.0,7.0,7.0,1,1,1628.21
4062655,0,60.0,7.0,28.0,1,1,3000.0
4062833,1,76.0,6.0,30.0,0,0,6400.0
4065182,1,60.0,12.0,5.0,0,0,3000.0
4065344,1,75.0,9.0,20.0,0,0,2000.01
4071190,0,34.0,15.0,6.0,1,1,10.0
4074645,0,45.0,8.0,9.0,0,0,6000.01
4078136,1,52.0,9.0,4.0,0,0,4175.0
4080505,0,39.0,21.0,8.0,3,1,11250.0
4082001,1,33.0,10.0,10.0,1,1,26.0
4083512,0,71.0,4.0,3.0,0,0,5000.0
4087380,0,63.0,4.0,10.0,1,1,1800.0
4091051,0,47.0,7.0,2.0,0,0,12000.0
4093860,0,55.0,6.0,8.0,0,0,500.0
4094387,0,54.0,13.0,2.0,1,1,2000.0
4101480,1,66.0,8.0,8.0,0,0,1500.0
4105990,0,37.0,20.0,6.0,3,1,7000.0
4108418,0,63.0,11.0,3.0,0,0,4000.0
4109171,1,59.0,6.0,5.0,0,0,6053.35
4109724,0,39.0,8.0,2.0,2,1,500.0
4113462,0,61.0,12.0,13.0,0,0,22800.01
4113632,1,48.0,5.0,5.0,0,0,6000.0
4114329,0,44.0,9.0,11.0,0,0,5173.73
4118898,0,64.0,10.0,5.0,0,0,19597.32
4119894,1,58.0,8.0,5.0,0,0,7500.0
4120132,1,69.0,12.0,8.0,0,0,12000.0
4122011,0,48.0,6.0,6.0,0,0,4000.0
4123891,0,72.0,9.0,5.0,1,1,5000.0
4127293,1,76.0,5.0,26.0,0,0,56078.38
4132483,0,55.0,8.0,5.0,0,0,6053.35
4132688,1,70.0,8.0,2.0,0,0,12000.0
4136799,0,60.0,11.0,4.0,0,0,9000.0
4137531,0,62.0,11.0,25.0,0,0,35465.2
4138015,1,46.0,10.0,4.0,0,0,5000.0
4142012,1,56.0,16.0,7.0,0,0,1000.0
4142225,0,35.0,6.0,3.0,1,1,1015.0
4144317,1,49.0,18.0,4.0,0,0,3000.0
4154789,0,33.0,10.0,5.0,0,0,3.32
4156714,0,45.0,6.0,2.0,0,0,6000.0
4159055,0,37.0,11.0,5.0,1,1,10000.0
4161807,0,48.0,9.0,3.0,0,0,20485.84
4166485,0,72.0,15.0,7.0,0,0,3026.67
4168844,1,44.0,8.0,5.0,0,0,6053.35
4169255,0,48.0,14.0,4.0,1,1,1000.0
4173953,0,51.0,7.0,20.0,0,0,2000.0
4178122,0,40.0,16.0,8.0,0,0,50.01
4182391,0,40.0,16.0,9.0,1,1,500.01
4185773,0,76.0,10.0,4.0,1,1,1200.0
4188462,1,63.0,16.0,11.0,0,0,4700.0
4197720,1,69.0,6.0,5.0,0,0,10000.0
4199219,0,51.0,7.0,4.0,0,0,17217.78
4200411,1,69.0,7.0,3.0,0,0,6000.0
4205111,1,40.0,4.0,4.0,0,0,1500.0
4208161,1,65.0,9.0,4.0,0,0,20000.0
4209206,0,60.0,5.0,7.0,1,1,6053.35
4211928,0,73.0,13.0,7.0,1,1,100.0
4229479,1,53.0,7.0,6.0,0,0,12106.7
4238818,0,46.0,8.0,7.0,0,0,12140.78
4239520,0,55.0,15.0,5.0,0,0,1230.0
4240715,0,53.0,8.0,26.0,0,0,3000.0
4243544,0,70.0,9.0,9.0,0,0,6105.32
4243943,0,65.0,4.0,5.0,1,1,2000.0
4244508,1,77.0,13.0,8.0,1,1,500.0
4252780,0,51.0,13.0,2.0,0,0,6000.0
4261984,1,53.0,11.0,3.0,0,0,6000.0
4274601,0,78.0,8.0,8.0,0,0,3000.0
4275780,0,49.0,9.0,3.0,0,0,20023.75
4278771,1,64.0,13.0,2.0,0,0,6000.0
4279824,0,76.0,8.0,14.0,0,0,3000.0
4280628,0,31.0,10.0,7.0,1,1,10.0
4282752,0,52.0,6.0,10.0,0,0,1200.0
4283201,0,61.0,10.0,5.0,1,1,1500.0
4288424,0,53.0,10.0,6.0,0,0,12107.64
4296958,1,49.0,8.0,5.0,0,0,6053.35
4308247,0,33.0,10.0,4.0,1,1,600.0
4310012,0,43.0,10.0,4.0,1,1,4035.57
4314239,1,41.0,10.0,5.0,0,0,6000.0
4318641,0,76.0,9.0,3.0,0,0,8053.34
4319370,1,76.0,7.0,3.0,0,0,18000.0
4324994,1,46.0,4.0,5.0,0,0,1000.0
4341139,0,71.0,5.0,8.0,1,1,9000.0
4347501,0,50.0,10.0,3.0,0,0,9000.0
4350251,0,54.0,3.0,2.0,0,0,6000.0
4350839,0,68.0,16.0,8.0,1,1,3000.0
4352831,0,53.0,6.0,8.0,0,0,7410.0
4354982,0,72.0,9.0,8.0,0,0,10937.59
4362977,0,70.0,4.0,4.0,0,0,3000.0
4371585,0,61.0,6.0,6.0,1,1,6053.35
4380614,1,67.0,8.0,3.0,0,0,5726.89
4389018,1,50.0,5.0,3.0,0,0,20435.71
4397185,0,51.0,12.0,8.0,1,1,8800.0
4399846,0,30.0,4.0,5.0,1,1,700.0
4400526,0,68.0,7.0,4.0,0,0,6315.0
4402227,0,64.0,16.0,13.0,1,1,1000.0
4403568,0,55.0,12.0,11.0,0,0,6000.0
4412966,1,61.0,9.0,12.0,0,0,3600.0
4421825,0,65.0,8.0,32.0,0,0,5000.0
4423364,1,57.0,7.0,10.0,0,0,600.0
4435699,1,71.0,7.0,6.0,0,0,3000.0
4445384,1,31.0,10.0,2.0,1,1,2020.76
4449274,0,68.0,5.0,3.0,0,0,9000.0
4451880,0,79.0,10.0,4.0,1,1,6053.34
4453077,0,66.0,7.0,5.0,0,0,6000.0
4457315,1,39.0,6.0,3.0,1,1,19411.32
4457560,0,51.0,5.0,4.0,1,1,7000.0
4460626,1,70.0,7.0,8.0,0,0,18500.0
4461622,0,68.0,8.0,2.0,0,0,6000.0
4464885,0,79.0,6.0,2.0,0,0,2000.0
4465075,0,68.0,12.0,7.0,0,0,100.01
4465865,1,70.0,3.0,2.0,0,0,1000.0
4466411,0,62.0,9.0,5.0,1,1,2044.49
4485416,0,53.0,5.0,6.0,0,0,2133.12
4491874,0,65.0,10.0,6.0,0,0,6000.0
4503384,1,58.0,7.0,2.0,1,1,6100.0
4516478,1,79.0,12.0,4.0,0,0,6000.0
4518373,0,52.0,10.0,2.0,0,0,10000.0
4518926,0,69.0,6.0,5.0,0,0,9000.0
4531124,1,40.0,9.0,5.0,0,0,3000.0
4533801,0,36.0,15.0,4.0,2,1,480.0
4535820,1,66.0,7.0,8.0,0,0,1600.0
4538722,0,61.0,10.0,4.0,1,1,1000.0
4539591,0,58.0,9.0,9.0,0,0,3000.0
4542460,0,42.0,9.0,7.0,0,0,6105.32
4544676,0,40.0,7.0,7.0,0,0,6105.32
4558448,0,76.0,15.0,4.0,1,1,239542.13
4599012,1,68.0,13.0,9.0,1,1,500.0
4602749,1,62.0,8.0,13.0,0,0,20173.35
4604415,0,47.0,8.0,9.0,0,0,120.0
4612981,1,65.0,8.0,3.0,0,0,9000.0
4670604,0,68.0,7.0,4.0,0,0,6053.34
4674928,0,69.0,15.0,11.0,1,1,12000.0
4701658,0,67.0,6.0,13.0,0,0,12900.0
4703049,0,27.0,8.0,3.0,1,1,2500.0
4704622,1,66.0,6.0,3.0,0,0,6000.0
4712951,1,73.0,10.0,2.0,0,0,3000.0
4713443,1,66.0,2.0,31.0,0,0,12000.0
4714512,1,50.0,6.0,3.0,0,0,5000.0
4716639,0,35.0,5.0,4.0,0,0,6000.0
4718690,1,48.0,2.0,11.0,0,0,1300.0
4724798,0,54.0,9.0,13.0,0,0,6000.0
4724895,1,61.0,7.0,3.0,0,0,20520.14
4725948,1,37.0,4.0,4.0,0,0,2700.0
4728114,0,74.0,10.0,5.0,0,0,7000.0
4728327,0,74.0,8.0,8.0,0,0,9042.94
4736532,0,58.0,12.0,4.0,0,0,4000.0
4736990,0,48.0,3.0,4.0,0,0,4200.0
4737466,0,65.0,10.0,4.0,0,0,1500.0
4747925,1,68.0,9.0,4.0,0,0,12132.64
4748832,1,68.0,11.0,8.0,0,0,6000.0
4748905,1,72.0,7.0,7.0,0,0,12210.64
4751566,0,63.0,12.0,5.0,0,0,1500.0
4757343,0,66.0,4.0,8.0,1,1,4680.0
4789067,0,62.0,11.0,6.0,0,0,6000.0
4800346,0,48.0,12.0,12.0,0,0,6053.34
4800508,1,44.0,14.0,5.0,1,1,480.01
4839900,0,43.0,10.0,21.0,0,0,12000.0
4845722,0,29.0,8.0,3.0,0,0,35.0
4869540,0,77.0,13.0,25.0,0,0,18053.35
4869966,0,46.0,5.0,10.0,0,0,100.0
4893107,0,50.0,11.0,11.0,0,0,500.0
4905245,0,71.0,9.0,8.0,0,0,3000.0
4960793,1,57.0,5.0,2.0,0,0,10000.0
4968573,0,50.0,9.0,3.0,0,0,7500.0
5002729,1,34.0,19.0,2.0,3,1,5050.0
5039835,1,65.0,12.0,5.0,0,0,6000.0
5042356,0,57.0,8.0,8.0,2,1,9000.0
5053374,1,32.0,4.0,8.0,1,1,359.85
5053633,0,59.0,16.0,2.0,0,0,6000.0
5178185,0,55.0,10.0,9.0,0,0,2000.0
5221862,0,36.0,7.0,8.0,0,0,4750.0
5229405,0,46.0,7.0,3.0,0,0,2500.0
5273064,1,34.0,6.0,4.0,1,1,600.0
5274184,0,42.0,3.0,4.0,0,0,1800.0
5312256,0,34.0,10.0,9.0,1,1,50.0
5328667,0,75.0,6.0,8.0,1,1,3000.0
5333172,0,28.0,10.0,10.0,1,1,9000.0
5394287,1,53.0,9.0,6.0,0,0,6000.0
5406420,0,64.0,9.0,2.0,1,1,4200.0
5410134,0,76.0,9.0,6.0,0,0,2000.0
5431573,1,60.0,10.0,8.0,0,0,500.0
5432073,0,66.0,8.0,4.0,0,0,12000.0
5434556,1,73.0,12.0,8.0,0,0,13122.49
5436850,0,70.0,6.0,2.0,0,0,1550.0
5437237,0,43.0,9.0,8.0,0,0,50.01
5439930,1,74.0,3.0,11.0,0,0,6000.0
5441544,0,70.0,11.0,4.0,0,0,20531.94
5443121,0,50.0,10.0,9.0,0,0,2000.0
5443512,0,45.0,8.0,8.0,0,0,100.01
5450756,0,59.0,7.0,5.0,0,0,6000.0
5454409,1,47.0,10.0,4.0,0,0,12000.0
5511186,0,76.0,6.0,6.0,1,1,3000.0
5532566,0,60.0,6.0,6.0,0,0,12000.0
5533643,1,63.0,12.0,17.0,0,0,18035.46
5534097,1,72.0,14.0,2.0,0,0,5000.0
5537223,1,62.0,11.0,3.0,0,0,19416.15
5538440,0,56.0,6.0,5.0,0,0,2000.0
5557216,1,63.0,8.0,5.0,0,0,1000.0
5558212,1,56.0,10.0,4.0,0,0,6000.0
5572738,0,30.0,12.0,6.0,1,1,10.0
5575915,0,58.0,14.0,9.0,0,0,7515.0
5576903,1,73.0,10.0,3.0,0,0,20655.59
5585198,0,41.0,14.0,9.0,1,1,50.0
5585600,1,60.0,7.0,4.0,0,0,6000.0
5587948,0,70.0,6.0,6.0,0,0,10000.0
5588073,1,54.0,5.0,11.0,0,0,29158.67
5594081,0,69.0,13.0,9.0,0,0,2000.0
5597021,0,76.0,7.0,26.0,0,0,13500.0
5614996,0,38.0,25.0,4.0,3,1,2000.0
5618959,0,69.0,9.0,22.0,0,0,6000.0
5620295,0,70.0,6.0,24.0,0,0,3000.0
5625858,0,65.0,12.0,13.0,0,0,6053.35
5626048,1,75.0,6.0,5.0,1,1,3000.0
5627923,1,71.0,8.0,12.0,0,0,172.83
5644801,0,38.0,27.0,3.0,3,1,3397.96
5655668,1,51.0,5.0,8.0,0,0,12000.0
5659426,1,75.0,8.0,5.0,0,0,2000.0
5661447,0,67.0,5.0,4.0,0,0,12000.0
5701112,0,69.0,8.0,8.0,0,0,2610.01
5729580,0,70.0,7.0,5.0,0,0,600.0
5729793,0,66.0,8.0,2.0,0,0,6000.0
5733693,0,55.0,5.0,9.0,1,1,20000.0
5735955,1,60.0,4.0,2.0,0,0,3000.0
5736242,0,78.0,12.0,10.0,0,0,500.0
5739330,0,46.0,3.0,6.0,0,0,5089.71
5739624,1,65.0,10.0,2.0,0,0,6000.0
5748380,0,53.0,9.0,8.0,0,0,730.0
5753619,1,40.0,8.0,5.0,1,1,420.0
5764416,1,42.0,8.0,5.0,0,0,2000.0
5784743,0,42.0,5.0,6.0,0,0,3800.0
5794773,1,56.0,11.0,12.0,0,0,4000.0
5795826,0,23.0,9.0,4.0,1,1,420.0
5796008,0,41.0,8.0,2.0,0,0,6000.0
5796598,0,50.0,8.0,9.0,0,0,1000.0
5798841,0,58.0,6.0,2.0,0,0,2100.0
5799643,1,37.0,13.0,8.0,0,0,200.0
5801524,0,54.0,8.0,10.0,0,0,2000.0
5802326,0,62.0,8.0,6.0,0,0,36214.33
5807670,1,50.0,4.0,8.0,0,0,6105.32
5808596,0,75.0,10.0,3.0,0,0,39416.32
5809657,1,57.0,4.0,8.0,0,0,3000.0
5814618,1,38.0,7.0,8.0,1,1,9053.35
5817293,1,60.0,7.0,5.0,0,0,960.0
5823013,0,78.0,9.0,12.0,0,0,1000.0
5825687,0,52.0,5.0,9.0,0,0,3000.0
5825822,1,46.0,12.0,8.0,0,0,12000.0
5826020,0,66.0,4.0,6.0,0,0,1000.0
5826128,0,70.0,5.0,7.0,0,0,6053.35
5826535,1,41.0,12.0,8.0,0,0,50.01
5827914,1,58.0,5.0,4.0,0,0,6000.0
5828139,1,56.0,7.0,7.0,0,0,12106.7
5829747,1,44.0,11.0,8.0,0,0,3000.0
5832268,1,75.0,9.0,12.0,0,0,4500.0
5833264,0,70.0,10.0,12.0,1,1,9600.0
5833787,1,77.0,10.0,5.0,0,0,6000.0
5833884,0,52.0,9.0,5.0,1,1,6000.0
5834031,0,62.0,8.0,19.0,0,0,8864.21
5835879,0,78.0,7.0,8.0,0,0,500.01
5837170,0,59.0,11.0,12.0,0,0,6053.35
5859956,0,66.0,9.0,5.0,0,0,3000.0
5887127,0,77.0,7.0,2.0,1,1,3550.0
5889006,0,66.0,11.0,2.0,0,0,3000.0
5890012,1,57.0,12.0,6.0,0,0,3026.67
5892120,0,64.0,10.0,7.0,0,0,12247.7
5892775,0,77.0,8.0,2.0,0,0,2325.0
5893925,0,51.0,8.0,6.0,0,0,5997.16
5893992,0,64.0,8.0,16.0,0,0,6053.35
5894700,0,55.0,10.0,2.0,0,0,10000.0
5896193,1,65.0,5.0,2.0,0,0,6000.0
5898722,1,78.0,10.0,15.0,1,1,1000.0
5903394,0,55.0,2.0,6.0,0,0,1795.46
5906296,0,75.0,6.0,16.0,0,0,1000.0
5907314,0,40.0,10.0,8.0,0,0,500.0
5909155,0,66.0,7.0,6.0,0,0,1000.01
5910498,0,74.0,7.0,5.0,0,0,4000.0
5914906,0,60.0,6.0,12.0,1,1,6580.42
5916526,0,24.0,9.0,2.0,1,1,3000.0
5917255,0,58.0,7.0,2.0,0,0,1000.0
5919746,0,46.0,9.0,8.0,2,1,600.0
5920760,0,67.0,9.0,23.0,0,0,2000.0
5923697,0,75.0,7.0,2.0,0,0,12652.53
5929563,0,72.0,5.0,8.0,0,0,12158.67
5931509,1,53.0,8.0,3.0,0,0,6058.76
5938120,0,61.0,13.0,7.0,1,1,1500.0
